date-time,day,active_power,active_energy
2022-01-17-16,0,4137.8,292.9
2022-01-17-17,0,4056.3,296.8
2022-01-17-18,0,4000.8,300.8
2022-01-17-19,0,3661.5,304.5
2022-01-17-20,0,3422.8,307.9
2022-01-17-21,0,3414.6,311.1
2022-01-17-22,0,3323.1,314.4
2022-01-17-23,0,3157.3,317.5
2022-01-18-0,0,3024.0,320.5
2022-01-18-1,0,3075.1,323.4
2022-01-18-2,0,2957.8,326.3
2022-01-19-5,1,3002.2,414.9
2022-01-19-6,1,3000.6,417.8
2022-01-19-7,1,3152.5,420.6
2022-01-19-8,1,3794.3,423.6
2022-01-19-9,1,4144.0,427.0
2022-01-19-10,1,4082.0,431.0
2022-01-19-11,1,4068.6,434.9
2022-01-19-12,1,3942.0,438.8
2022-01-19-13,1,3879.7,442.5
2022-01-19-14,1,3762.6,446.2
2022-01-19-15,1,3818.4,449.7
2022-01-19-16,1,3861.8,453.3
2022-01-19-17,1,4037.8,457.1
2022-01-19-18,1,3830.1,460.9
2022-01-19-19,1,3486.0,464.5
2022-01-19-20,1,3497.2,467.9
2022-01-19-21,1,3304.2,471.3
2022-01-19-22,1,3254.9,474.4
2022-01-19-23,1,3196.9,477.6
2022-01-20-0,1,3200.7,480.6
2022-01-20-1,1,3073.1,483.6
2022-01-20-2,1,3047.1,486.5
2022-01-20-3,1,2966.4,489.4
2022-01-20-4,1,2962.5,492.2
2022-01-21-7,1,3311.5,580.1
2022-01-21-8,1,3833.5,583.1
2022-01-21-9,1,4074.5,586.5
2022-01-21-10,1,4087.8,590.4
2022-01-21-11,1,3888.1,594.4
2022-01-21-12,1,3731.4,598.1
2022-01-21-13,1,3750.3,601.6
2022-01-21-14,1,3743.9,605.1
2022-01-21-15,1,3721.9,608.7
2022-01-21-16,1,3785.0,612.2
2022-01-21-17,1,3763.4,615.8
2022-01-21-18,1,3577.2,619.4
2022-01-21-19,1,3290.4,622.8
2022-01-21-20,1,3119.6,625.9
2022-01-21-21,1,2999.1,628.8
2022-01-21-22,1,2947.4,631.7
2022-01-21-23,1,2908.5,634.5
2022-01-22-0,1,2810.1,637.3
2022-01-22-1,1,2768.2,640.0
2022-01-22-2,1,2712.8,642.6
2022-01-22-3,1,2640.5,645.1
2022-01-22-4,1,2668.0,647.6
2022-01-22-5,1,2610.6,650.2
2022-01-22-6,1,2631.0,652.6
2022-01-22-8,1,2732.8,657.6
2022-01-22-9,1,2745.9,660.1
2022-01-22-10,1,2708.5,662.8
2022-01-22-11,1,2735.1,665.4
2022-01-22-12,1,2693.3,667.9
2022-01-22-13,1,2670.1,670.4
2022-01-22-14,1,2747.3,673.0
2022-01-22-15,1,2773.5,675.6
2022-01-22-16,1,2791.6,678.2
2022-01-22-17,1,2826.3,680.9
2022-01-22-18,1,2819.3,683.6
2022-01-22-19,1,2877.6,686.3
2022-01-22-20,1,2859.7,689.0
2022-01-22-21,1,2859.7,691.7
2022-01-22-22,1,2763.7,694.5
2022-01-22-23,1,2695.8,697.1
2022-01-23-0,1,2606.7,699.7
2022-01-23-1,1,2608.6,702.2
2022-01-23-2,1,2538.6,704.6
2022-01-23-3,1,2620.5,707.0
2022-01-23-4,1,2547.5,709.4
2022-01-23-5,1,2455.8,711.8
2022-01-23-6,1,2470.1,714.1
2022-01-23-7,1,2502.1,716.5
2022-01-23-9,1,2686.0,721.4
2022-01-23-10,1,2707.2,723.9
2022-01-23-11,1,2703.7,726.5
2022-01-23-12,1,2821.9,729.1
2022-01-23-13,1,2724.0,731.7
2022-01-23-14,1,2842.9,734.3
2022-01-23-15,1,2857.0,736.9
2022-01-23-16,1,2906.8,739.6
2022-01-23-17,1,2899.2,742.3
2022-01-23-18,1,2943.0,745.0
2022-01-23-19,1,2917.9,747.9
2022-01-23-20,1,3064.8,750.7
2022-01-23-21,1,2855.5,753.4
2022-01-23-22,1,2872.3,756.2
2022-01-23-23,1,2867.2,758.9
2022-01-24-0,0,2739.7,761.6
2022-01-24-1,0,2727.1,764.2
2022-01-24-2,0,2702.2,766.7
2022-01-24-3,0,2649.2,769.3
2022-01-24-4,0,2602.8,771.8
2022-01-24-5,0,2689.0,774.3
2022-01-24-6,0,2755.0,776.8
2022-01-24-7,0,2846.3,779.4
2022-01-24-8,0,3543.8,782.0
2022-01-25-11,0,3883.5,867.0
2022-01-25-12,0,3728.4,870.8
2022-01-25-13,0,3884.0,874.4
2022-01-25-14,0,3886.7,878.1
2022-01-25-15,0,3987.8,881.8
2022-01-25-16,0,3887.7,885.5
2022-01-25-17,0,3904.1,889.3
2022-01-25-18,0,3698.2,892.9
2022-01-25-19,0,3242.0,896.4
2022-01-25-20,0,3122.0,899.4
2022-01-25-21,0,3015.5,902.5
2022-01-25-22,0,3020.5,905.4
2022-01-25-23,0,3021.0,908.3
2022-01-26-0,1,2842.0,911.1
2022-01-26-1,1,2800.3,913.8
2022-01-26-2,1,2683.3,916.4
2022-01-26-3,1,2659.7,919.0
2022-01-26-4,1,2657.9,921.6
2022-01-26-5,1,2657.7,924.1
2022-01-26-6,1,2752.9,926.6
2022-01-26-7,1,2851.6,929.2
2022-01-26-8,1,3441.4,931.9
2022-01-26-9,1,3809.2,935.0
2022-01-26-10,1,3824.9,938.6
2022-01-26-12,1,3556.1,945.8
2022-01-26-13,1,3645.9,949.2
2022-01-26-14,1,3445.6,952.6
2022-01-26-15,1,3532.1,955.9
2022-01-26-16,1,3565.1,959.3
2022-01-26-17,1,3540.5,962.6
2022-01-26-18,1,3545.3,966.0
2022-01-26-19,1,3412.2,969.4
2022-01-26-20,1,3455.1,972.6
2022-01-26-21,1,3226.4,975.9
2022-01-26-22,1,3089.8,978.9
2022-01-26-23,1,3045.1,981.8
2022-01-27-0,1,2868.5,984.7
2022-01-27-1,1,2789.6,987.4
2022-01-27-2,1,2794.4,990.0
2022-01-27-3,1,2733.9,992.7
2022-01-27-4,1,2782.1,995.3
2022-01-27-5,1,2781.2,997.9
2022-01-27-6,1,2803.5,0.5
2022-01-27-7,1,3176.6,3.1
2022-01-27-8,1,3706.6,5.9
2022-01-27-9,1,3955.1,9.2
2022-01-27-10,1,3883.2,12.9
2022-01-27-11,1,3706.2,16.6
2022-01-27-13,1,3597.3,23.5
2022-01-27-14,1,3524.5,26.9
2022-01-27-15,1,3536.5,30.2
2022-01-27-16,1,3578.4,33.6
2022-01-27-17,1,3577.8,37.0
2022-01-27-18,1,3380.1,40.4
2022-01-27-19,1,3207.0,43.6
2022-01-27-20,1,3049.4,46.6
2022-01-27-21,1,2979.1,49.5
2022-01-27-22,1,2891.2,52.3
2022-01-27-23,1,2878.2,55.1
2022-01-28-0,1,2839.3,57.9
2022-01-28-1,1,2722.1,60.5
2022-01-28-2,1,2686.9,63.1
2022-01-28-3,1,2657.3,65.7
2022-01-28-4,1,2638.1,68.2
2022-01-28-5,1,2591.6,70.7
2022-01-28-6,1,2761.2,73.2
2022-01-28-7,1,2902.1,75.8
2022-01-28-8,1,3453.2,78.5
2022-01-28-9,1,3652.5,81.5
2022-01-28-10,1,3650.6,85.0
2022-01-28-11,1,3586.5,88.5
2022-01-28-12,1,3491.3,92.0
2022-01-29-15,1,2602.9,166.6
2022-01-29-16,1,2699.5,169.0
2022-01-29-17,1,2817.2,171.6
2022-01-29-18,1,2863.3,174.2
2022-01-29-19,1,2885.1,176.9
2022-01-29-20,1,2976.2,179.7
2022-01-29-21,1,2833.7,182.4
2022-01-29-22,1,2865.5,185.1
2022-01-29-23,1,2781.5,187.8
2022-01-30-0,1,2813.7,190.4
2022-01-30-1,1,2754.5,193.0
2022-01-30-2,1,2654.9,195.7
2022-01-30-3,1,2700.9,198.2
2022-01-30-4,1,2626.4,200.7
2022-01-30-5,1,2667.3,203.3
2022-01-30-6,1,2735.7,205.8
2022-01-30-7,1,2641.1,208.4
2022-01-30-8,1,2600.7,210.9
2022-01-30-9,1,2696.9,213.4
2022-01-30-10,1,2584.9,215.9
2022-01-30-11,1,2507.8,218.3
2022-01-30-12,1,2290.5,220.7
2022-01-30-13,1,2297.6,222.9
2022-01-30-14,1,2275.1,225.0
2022-01-31-17,0,2589.0,291.8
2022-01-31-18,0,2715.1,294.2
2022-01-31-19,0,2688.9,296.8
2022-01-31-20,0,2658.5,299.2
2022-01-31-21,0,2667.2,301.7
2022-01-31-22,0,2665.4,304.3
2022-01-31-23,0,2645.0,306.8
2022-02-01-0,0,2582.1,309.3
2022-02-01-1,0,2670.1,311.7
2022-02-01-2,0,2634.8,314.2
2022-02-01-3,0,2619.0,316.6
2022-02-01-4,0,2573.4,319.1
2022-02-01-5,0,2562.5,321.5
2022-02-01-6,0,2611.6,323.9
2022-02-01-7,0,2552.0,326.3
2022-02-01-8,0,2553.8,328.7
2022-02-01-9,0,2515.1,331.1
2022-02-01-10,0,2489.5,333.5
2022-02-01-11,0,2494.2,335.7
2022-02-01-12,0,2602.1,337.9
2022-02-01-13,0,2631.4,340.2
2022-02-01-14,0,2643.5,342.6
2022-02-01-15,0,2582.1,344.9
2022-02-01-16,0,2773.9,347.4
2022-02-01-18,0,2980.3,352.6
2022-02-01-19,0,2879.6,355.4
2022-02-01-20,0,2899.9,358.2
2022-02-01-21,0,2890.5,360.9
2022-02-01-22,0,2872.6,363.6
2022-02-01-23,0,2809.9,366.3
2022-02-02-0,1,2582.1,309.3
2022-02-02-1,1,2670.1,311.7
2022-02-02-2,1,2634.8,314.2
2022-02-02-3,1,2619.0,316.6
2022-02-02-4,1,2573.4,319.1
2022-02-02-5,1,2562.5,321.5
2022-02-02-6,1,2611.6,323.9
2022-02-02-7,1,2552.0,326.3
2022-02-02-8,1,2553.8,328.7
2022-02-02-9,1,2515.1,331.1
2022-02-02-10,1,2489.5,333.5
2022-02-02-11,1,2494.2,335.7
2022-02-02-12,1,2602.1,337.9
2022-02-02-13,1,2631.4,340.2
2022-02-02-14,1,2643.5,342.6
2022-02-02-15,1,2582.1,344.9
2022-02-02-16,1,2773.9,347.4
2022-02-02-17,1,2901.0,349.9
2022-02-02-19,1,2879.6,355.4
2022-02-02-20,1,2899.9,358.2
2022-02-02-21,1,2890.5,360.9
2022-02-02-22,1,2872.6,363.6
2022-02-02-23,1,2809.9,366.3
2022-02-04-0,1,3032.2,508.1
2022-02-04-1,1,2953.2,510.9
2022-02-04-2,1,2916.6,513.8
2022-02-04-3,1,2924.8,516.5
2022-02-04-4,1,2846.7,519.3
2022-02-04-5,1,2907.5,522.0
2022-02-04-6,1,2950.8,524.8
2022-02-04-7,1,3167.7,527.6
2022-02-04-8,1,3867.2,530.6
2022-02-04-9,1,4135.3,534.0
2022-02-04-10,1,4034.1,538.0
2022-02-04-11,1,3956.3,541.8
2022-02-04-12,1,3862.0,545.6
2022-02-04-13,1,3994.2,549.2
2022-02-04-14,1,3994.2,553.0
2022-02-04-15,1,4008.3,556.7
2022-02-04-16,1,3953.8,560.4
2022-02-04-17,1,3833.9,564.2
2022-02-04-18,1,3651.2,567.9
2022-02-05-21,1,3142.9,646.8
2022-02-05-22,1,3176.0,649.8
2022-02-05-23,1,3085.2,652.8
2022-02-06-0,1,3037.8,655.7
2022-02-06-1,1,3045.9,658.5
2022-02-06-2,1,2884.2,661.3
2022-02-06-3,1,2937.3,664.1
2022-02-06-4,1,2872.4,666.9
2022-02-06-5,1,2861.3,669.6
2022-02-06-6,1,2898.6,672.4
2022-02-06-7,1,2945.9,675.2
2022-02-06-8,1,2881.2,677.9
2022-02-06-9,1,3101.4,680.7
2022-02-06-10,1,3063.0,683.6
2022-02-06-11,1,2977.1,686.5
2022-02-06-12,1,3003.7,689.3
2022-02-06-13,1,3029.9,692.1
2022-02-06-14,1,3215.4,694.9
2022-02-06-15,1,3040.7,697.8
2022-02-06-16,1,3155.3,700.7
2022-02-06-17,1,3199.0,703.7
2022-02-06-18,1,3268.2,706.7
2022-02-06-19,1,3300.2,709.7
2022-02-06-20,1,3253.1,712.8
2022-02-06-22,1,3098.1,718.9
2022-02-06-23,1,3047.7,721.8
2022-02-07-0,0,3101.4,724.7
2022-02-07-1,0,2988.1,727.6
2022-02-07-2,0,2880.2,730.5
2022-02-07-3,0,2904.2,733.3
2022-02-07-4,0,2794.1,736.0
2022-02-07-5,0,2907.0,738.7
2022-02-07-6,0,3078.2,741.4
2022-02-07-7,0,3379.4,744.3
2022-02-07-8,0,3919.7,747.2
2022-02-07-9,0,4097.1,750.7
2022-02-07-10,0,4309.2,754.6
2022-02-07-11,0,4390.2,758.7
2022-02-07-12,0,4270.0,762.9
2022-02-07-13,0,4485.9,767.0
2022-02-07-14,0,4331.1,771.1
2022-02-07-15,0,4370.8,775.2
2022-02-07-16,0,4425.8,779.4
2022-02-07-17,0,4176.3,783.6
2022-02-07-18,0,3982.6,787.7
2022-02-07-19,0,3628.1,791.4
2022-02-07-20,0,3522.9,794.8
2022-02-07-21,0,3451.4,798.2
2022-02-07-23,0,3290.7,804.6
2022-02-08-0,0,3134.9,807.7
2022-02-08-1,0,3046.3,810.8
2022-02-08-2,0,3042.6,813.6
2022-02-08-3,0,2977.2,816.5
2022-02-08-4,0,2996.2,819.4
2022-02-08-5,0,3036.8,822.2
2022-02-08-6,0,3089.7,825.0
2022-02-08-7,0,3254.6,828.0
2022-02-08-8,0,3851.1,831.0
2022-02-08-9,0,4178.2,834.5
2022-02-08-10,0,4087.5,838.5
2022-02-08-11,0,4088.5,842.4
2022-02-08-12,0,3745.4,846.2
2022-02-08-13,0,3821.8,849.8
2022-02-08-14,0,3779.7,853.4
2022-02-08-15,0,3759.2,857.0
2022-02-08-16,0,3808.5,860.6
2022-02-08-17,0,3888.9,864.2
2022-02-08-18,0,3699.7,867.9
2022-02-08-19,0,3490.0,871.5
2022-02-08-20,0,3461.0,874.7
2022-02-08-21,0,3210.8,878.0
2022-02-08-22,0,3126.1,881.0
2022-02-09-0,1,2975.8,886.9
2022-02-09-1,1,2866.6,889.7
2022-02-09-2,1,2747.7,892.5
2022-02-09-3,1,2848.2,895.2
2022-02-09-4,1,2857.8,897.9
2022-02-09-5,1,2787.1,900.5
2022-02-09-6,1,2876.4,903.2
2022-02-09-7,1,3118.4,905.9
2022-02-09-8,1,3876.7,908.8
2022-02-09-9,1,3973.5,912.2
2022-02-09-10,1,4042.9,916.1
2022-02-09-11,1,3924.8,919.9
2022-02-09-12,1,3656.5,923.7
2022-02-09-13,1,3683.7,927.2
2022-02-09-14,1,3661.8,930.7
2022-02-09-15,1,3684.9,934.3
2022-02-09-16,1,3734.4,937.8
2022-02-09-17,1,3762.8,941.4
2022-02-09-18,1,3479.8,945.0
2022-02-09-19,1,3273.0,948.3
2022-02-09-20,1,3207.3,951.4
2022-02-09-21,1,3053.3,954.5
2022-02-09-22,1,3070.9,957.4
2022-02-09-23,1,2979.9,960.3
2022-02-11-2,1,2796.4,41.3
2022-02-11-3,1,2799.5,44.0
2022-02-11-4,1,2743.3,46.7
2022-02-11-5,1,2777.8,49.3
2022-02-11-6,1,2914.3,51.9
2022-02-11-7,1,3099.0,54.7
2022-02-11-8,1,3551.3,57.5
2022-02-11-9,1,3862.2,60.7
2022-02-11-10,1,3802.0,64.4
2022-02-11-11,1,3688.9,68.0
2022-02-11-12,1,3520.2,71.4
2022-02-11-13,1,3373.7,74.7
2022-02-11-14,1,3489.1,77.9
2022-02-11-15,1,3519.7,81.1
2022-02-11-16,1,3299.0,84.4
2022-02-11-17,1,3414.5,87.6
2022-02-11-18,1,3220.9,90.8
2022-02-11-19,1,3041.8,93.8
2022-02-11-20,1,2993.0,96.8
2022-02-11-21,1,2916.4,99.6
2022-02-11-22,1,2912.5,102.4
2022-02-11-23,1,2869.9,105.1
2022-02-12-0,1,2830.8,107.8
2022-02-12-1,1,2829.0,110.5
2022-02-12-3,1,2696.2,115.6
2022-02-12-4,1,2675.7,118.2
2022-02-12-5,1,2690.6,120.7
2022-02-12-6,1,2752.5,123.2
2022-02-12-7,1,2638.8,125.8
2022-02-12-8,1,2610.9,128.3
2022-02-12-9,1,2698.4,130.7
2022-02-12-10,1,2558.8,133.3
2022-02-12-11,1,2527.1,135.7
2022-02-12-12,1,2486.9,138.1
2022-02-12-13,1,2461.5,140.5
2022-02-12-14,1,2503.6,142.8
2022-02-12-15,1,2522.2,145.2
2022-02-12-16,1,2633.2,147.6
2022-02-12-17,1,2747.0,150.1
2022-02-12-18,1,2768.1,152.6
2022-02-12-19,1,2803.8,155.3
2022-02-12-20,1,2747.2,157.9
2022-02-12-21,1,2793.3,160.6
2022-02-12-22,1,2704.3,163.2
2022-02-12-23,1,2689.2,165.8
2022-02-13-0,1,2659.5,168.3
2022-02-13-1,1,2662.1,170.9
2022-02-13-2,1,2704.5,173.4
2022-02-13-4,1,2629.3,178.3
2022-02-13-5,1,2616.9,180.8
2022-02-13-6,1,2614.2,183.2
2022-02-13-7,1,2574.1,185.7
2022-02-13-8,1,2688.4,188.1
2022-02-13-9,1,2620.8,190.5
2022-02-13-10,1,2518.8,192.9
2022-02-13-11,1,2570.0,195.3
2022-02-13-12,1,2511.2,197.7
2022-02-13-13,1,2698.1,200.0
2022-02-13-14,1,2721.2,202.4
2022-02-13-15,1,2737.8,204.9
2022-02-13-16,1,2934.9,207.5
2022-02-13-17,1,2802.6,210.2
2022-02-13-18,1,2930.4,212.9
2022-02-13-19,1,2836.3,215.6
2022-02-13-20,1,2847.2,218.3
2022-02-13-21,1,2766.3,221.0
2022-02-13-22,1,2717.2,223.6
2022-02-13-23,1,2708.2,226.2
2022-02-14-0,0,2729.2,228.8
2022-02-14-1,0,2608.3,231.4
2022-02-14-2,0,2679.2,233.8
2022-02-14-3,0,2591.2,236.3
2022-02-15-6,0,2881.1,316.3
2022-02-15-7,0,3042.4,319.0
2022-02-15-8,0,3626.7,321.9
2022-02-15-9,0,3973.8,325.1
2022-02-15-10,0,3936.8,328.9
2022-02-15-11,0,4032.8,332.7
2022-02-15-12,0,3927.8,336.5
2022-02-15-13,0,4054.5,340.3
2022-02-15-14,0,3995.4,344.1
2022-02-15-15,0,3932.1,347.8
2022-02-15-16,0,4056.2,351.6
2022-02-15-17,0,4073.7,355.4
2022-02-15-18,0,3756.3,359.2
2022-02-15-19,0,3432.5,362.7
2022-02-15-20,0,3458.8,366.1
2022-02-15-21,0,3280.8,369.3
2022-02-15-22,0,3241.9,372.5
2022-02-15-23,0,3092.8,375.6
2022-02-16-0,1,2969.5,378.5
2022-02-16-1,1,2898.4,381.3
2022-02-16-2,1,2784.3,384.1
2022-02-16-3,1,2785.4,386.7
2022-02-16-4,1,2851.6,389.4
2022-02-16-5,1,2782.9,392.0
2022-02-16-7,1,3070.4,397.4
2022-02-16-8,1,3664.3,400.2
2022-02-16-9,1,3954.9,403.4
2022-02-16-10,1,4142.3,407.2
2022-02-16-11,1,4147.8,411.2
2022-02-16-12,1,4095.5,415.2
2022-02-16-13,1,4079.9,419.1
2022-02-16-14,1,3965.9,423.0
2022-02-16-15,1,3955.5,426.7
2022-02-16-16,1,3919.4,430.5
2022-02-16-17,1,3953.5,434.2
2022-02-16-18,1,3762.9,438.0
2022-02-16-19,1,3629.3,441.6
2022-02-16-20,1,3547.9,445.0
2022-02-16-21,1,3433.9,448.5
2022-02-16-22,1,3349.9,451.7
2022-02-16-23,1,3174.8,454.8
2022-02-17-0,1,3165.5,457.9
2022-02-17-1,1,3093.1,461.0
2022-02-17-2,1,3115.9,463.9
2022-02-17-3,1,3040.7,466.9
2022-02-17-4,1,3004.4,469.7
2022-02-17-5,1,3013.7,472.6
2022-02-17-6,1,3052.2,475.5
2022-02-17-8,1,3834.1,481.4
2022-02-17-9,1,4064.1,484.9
2022-02-17-10,1,4168.7,488.8
2022-02-17-11,1,4149.3,492.8
2022-02-17-12,1,4050.6,496.7
2022-02-17-13,1,3888.3,500.5
2022-02-17-14,1,4023.9,504.2
2022-02-17-15,1,3862.7,508.0
2022-02-17-16,1,3854.8,511.8
2022-02-17-17,1,3887.1,515.5
2022-02-17-18,1,3940.0,519.3
2022-02-17-19,1,3618.2,522.9
2022-02-17-20,1,3454.9,526.4
2022-02-17-21,1,3366.9,529.7
2022-02-17-22,1,3374.9,532.9
2022-02-17-23,1,3227.9,536.1
2022-02-18-0,1,3206.3,539.1
2022-02-18-1,1,3102.3,542.1
2022-02-18-2,1,2978.1,545.1
2022-02-18-3,1,3034.8,548.0
2022-02-18-4,1,3036.7,550.8
2022-02-18-5,1,2998.3,553.7
2022-02-18-6,1,3025.5,556.6
2022-02-18-7,1,3186.2,559.4
2022-02-19-10,1,2890.1,641.2
2022-02-19-11,1,2925.0,643.9
2022-02-19-12,1,2803.9,646.6
2022-02-19-13,1,2807.3,649.3
2022-02-19-14,1,2880.6,651.9
2022-02-19-15,1,2925.1,654.6
2022-02-19-16,1,2942.9,657.4
2022-02-19-17,1,3005.3,660.2
2022-02-19-18,1,3109.0,663.0
2022-02-19-19,1,3124.0,665.9
2022-02-19-20,1,3016.4,668.8
2022-02-19-21,1,3037.3,671.7
2022-02-19-22,1,2900.0,674.5
2022-02-19-23,1,2851.0,677.3
2022-02-20-0,1,2736.0,680.0
2022-02-20-1,1,2773.9,682.6
2022-02-20-2,1,2762.1,685.3
2022-02-20-3,1,2703.9,687.9
2022-02-20-4,1,2619.8,690.4
2022-02-20-5,1,2615.2,692.9
2022-02-20-6,1,2637.3,695.4
2022-02-20-7,1,2669.7,697.9
2022-02-20-8,1,2823.6,700.4
2022-02-20-9,1,2914.8,703.1
2022-02-21-12,0,3847.8,780.5
2022-02-21-13,0,3986.4,784.1
2022-02-21-14,0,4001.8,787.8
2022-02-21-15,0,3862.1,791.5
2022-02-21-16,0,3947.8,795.2
2022-02-21-17,0,3875.6,798.9
2022-02-21-18,0,3649.2,802.6
2022-02-21-19,0,3271.6,806.0
2022-02-21-20,0,3244.6,809.2
2022-02-21-21,0,3123.3,812.3
2022-02-21-22,0,3076.4,815.3
2022-02-21-23,0,3090.7,818.2
2022-02-22-0,0,2940.9,821.1
2022-02-22-1,0,2879.2,823.9
2022-02-22-2,0,2748.9,826.6
2022-02-22-3,0,2837.2,829.2
2022-02-22-4,0,2804.7,831.9
2022-02-22-5,0,2737.7,834.5
2022-02-22-6,0,2810.4,837.1
2022-02-22-7,0,3119.6,839.8
2022-02-22-8,0,3523.0,842.7
2022-02-22-9,0,3880.0,845.9
2022-02-22-10,0,3780.7,849.6
2022-02-22-11,0,3838.9,853.3
2022-02-22-13,0,3974.1,860.4
2022-02-22-14,0,3902.4,864.1
2022-02-22-15,0,3893.5,867.8
2022-02-22-16,0,4000.0,871.6
2022-02-22-17,0,4014.5,875.4
2022-02-22-18,0,3814.2,879.2
2022-02-22-19,0,3624.6,882.9
2022-02-22-20,0,3444.1,886.3
2022-02-22-21,0,3201.0,889.7
2022-02-22-22,0,3147.7,892.8
2022-02-22-23,0,3107.1,895.8
2022-02-23-0,1,3031.4,898.8
2022-02-23-1,1,3011.5,901.6
2022-02-23-2,1,2990.4,904.4
2022-02-23-3,1,2897.7,907.3
2022-02-23-4,1,2898.8,910.0
2022-02-23-5,1,2874.7,912.7
2022-02-23-6,1,2897.7,915.4
2022-02-23-7,1,3067.5,918.2
2022-02-23-8,1,3974.3,921.1
2022-02-23-9,1,4210.4,924.5
2022-02-23-10,1,4304.2,928.5
2022-02-23-11,1,4142.0,932.5
2022-02-23-12,1,3808.7,936.5
2022-02-23-14,1,3576.6,943.5
2022-02-23-15,1,3448.4,946.8
2022-02-23-16,1,3678.7,950.1
2022-02-23-17,1,3648.7,953.5
2022-02-23-18,1,3763.5,957.0
2022-02-23-19,1,3600.8,960.5
2022-02-23-20,1,3605.0,964.0
2022-02-23-21,1,3462.2,967.4
2022-02-23-22,1,3347.2,970.7
2022-02-23-23,1,3346.5,973.9
2022-02-24-0,1,3222.6,977.1
2022-02-24-1,1,3190.2,980.1
2022-02-24-2,1,3084.0,983.2
2022-02-24-3,1,2975.2,986.1
2022-02-24-4,1,3072.1,989.0
2022-02-24-5,1,3036.2,991.8
2022-02-24-6,1,3150.3,994.7
2022-02-24-7,1,3314.5,997.6
2022-02-24-8,1,3931.5,0.7
2022-02-24-9,1,4041.9,4.2
2022-02-24-10,1,3980.6,8.0
2022-02-24-11,1,3991.5,11.8
2022-02-24-12,1,3805.7,15.6
2022-02-24-13,1,3985.9,19.2
2022-02-25-16,1,3524.9,107.9
2022-02-25-17,1,3445.0,111.2
2022-02-25-18,1,3383.1,114.4
2022-02-25-19,1,3106.9,117.6
2022-02-25-20,1,3025.9,120.5
2022-02-25-21,1,3012.6,123.4
2022-02-25-22,1,2963.3,126.2
2022-02-25-23,1,2918.2,129.0
2022-02-26-0,1,2837.5,131.8
2022-02-26-1,1,2787.3,134.4
2022-02-26-2,1,2809.4,137.1
2022-02-26-3,1,2718.9,139.7
2022-02-26-4,1,2697.1,142.2
2022-02-26-5,1,2755.1,144.8
2022-02-26-6,1,2798.4,147.3
2022-02-26-7,1,2733.4,149.9
2022-02-26-8,1,2713.0,152.5
2022-02-26-9,1,2710.3,155.1
2022-02-26-10,1,2565.4,157.6
2022-02-26-11,1,2688.0,160.0
2022-02-26-12,1,2490.2,162.4
2022-02-26-13,1,2710.0,164.7
2022-02-26-14,1,2541.6,167.1
2022-02-26-15,1,2624.8,169.5
2022-02-26-17,1,2821.3,174.5
2022-02-26-18,1,2844.1,177.1
2022-02-26-19,1,2900.6,179.8
2022-02-26-20,1,2871.2,182.6
2022-02-26-21,1,2813.7,185.3
2022-02-26-22,1,2807.1,187.9
2022-02-26-23,1,2831.3,190.6
2022-02-27-0,1,2754.9,193.2
2022-02-27-1,1,2757.3,195.8
2022-02-27-2,1,2675.6,198.4
2022-02-27-3,1,2645.9,200.9
2022-02-27-4,1,2664.6,203.4
2022-02-27-5,1,2643.9,205.9
2022-02-27-6,1,2681.8,208.4
2022-02-27-7,1,2696.5,210.9
2022-02-27-8,1,2658.9,213.4
2022-02-27-9,1,2549.9,215.9
2022-02-27-10,1,2528.6,218.3
2022-02-27-11,1,2527.1,220.7
2022-02-27-12,1,2411.8,223.0
2022-02-27-13,1,2481.2,225.3
2022-02-27-14,1,2477.8,227.6
2022-02-27-15,1,2493.4,229.9
2022-02-27-16,1,2647.4,232.2
2022-02-27-18,1,2897.9,237.3
2022-02-27-19,1,2902.6,240.1
2022-02-27-20,1,2849.1,242.8
2022-02-27-21,1,2849.8,245.6
2022-02-27-22,1,2782.7,248.3
2022-02-27-23,1,2744.9,250.9
2022-02-28-0,0,2754.9,193.2
2022-02-28-1,0,2757.3,195.8
2022-02-28-2,0,2675.6,198.4
2022-02-28-3,0,2645.9,200.9
2022-02-28-4,0,2664.6,203.4
2022-02-28-5,0,2643.9,205.9
2022-02-28-6,0,2681.8,208.4
2022-02-28-7,0,2696.5,210.9
2022-02-28-8,0,2658.9,213.4
2022-02-28-9,0,2549.9,215.9
2022-02-28-10,0,2528.6,218.3
2022-02-28-11,0,2527.1,220.7
2022-02-28-12,0,2411.8,223.0
2022-02-28-13,0,2481.2,225.3
2022-02-28-14,0,2477.8,227.6
2022-02-28-15,0,2493.4,229.9
2022-02-28-16,0,2647.4,232.2
2022-02-28-17,0,2703.5,234.7
2022-03-01-20,0,2730.6,473.2
2022-03-01-21,0,2669.7,475.9
2022-03-01-22,0,2676.3,478.4
2022-03-01-23,0,2550.9,480.9
2022-03-03-0,1,2803.7,454.5
2022-03-03-1,1,2750.6,457.2
2022-03-03-2,1,2745.4,459.8
2022-03-03-3,1,2776.1,462.4
2022-03-03-4,1,2767.9,465.0
2022-03-03-5,1,2732.0,467.6
2022-03-03-6,1,2809.3,470.2
2022-03-03-7,1,2943.1,472.8
2022-03-03-8,1,3310.3,475.5
2022-03-03-9,1,3680.2,478.6
2022-03-03-10,1,3544.3,482.1
2022-03-03-11,1,3456.5,485.5
